ListingInfo_Day,ListingInfo_Month,ListingInfo_Year,ListingInfo_DayofYear,ListingInfo_DayofMonth,ListingInfo_DayofWeek
214,6,2014,154,3,1
210,5,2014,150,30,4
119,2,2014,59,28,4
120,3,2014,60,1,5
178,4,2014,118,28,0
284,8,2014,224,12,1
360,10,2014,300,27,0
241,6,2014,181,30,0
333,9,2014,273,30,1
313,9,2014,253,10,2
313,9,2014,253,10,2
266,7,2014,206,25,4
137,3,2014,77,18,1
293,8,2014,233,21,3
175,4,2014,115,25,4
126,3,2014,66,7,4
254,7,2014,194,13,6
269,7,2014,209,28,0
226,6,2014,166,15,6
238,6,2014,178,27,4
273,8,2014,213,1,4
364,10,2014,304,31,4
173,4,2014,113,23,2
109,2,2014,49,18,1
263,7,2014,203,22,1
347,10,2014,287,14,1
340,10,2014,280,7,1
133,3,2014,73,14,4
249,7,2014,189,8,1
348,10,2014,288,15,2
177,4,2014,117,27,6
249,7,2014,189,8,1
264,7,2014,204,23,2
297,8,2014,237,25,0
236,6,2014,176,25,2
319,9,2014,259,16,1
303,8,2014,243,31,6
285,8,2014,225,13,2
239,6,2014,179,28,5
294,8,2014,234,22,4
209,5,2014,149,29,3
193,5,2014,133,13,1
145,3,2014,85,26,2
176,4,2014,116,26,5
313,9,2014,253,10,2
171,4,2014,111,21,0
180,4,2014,120,30,2
313,9,2014,253,10,2
167,4,2014,107,17,3
362,10,2014,302,29,2
271,7,2014,211,30,2
136,3,2014,76,17,0
168,4,2014,108,18,4
165,4,2014,105,15,1
175,4,2014,115,25,4
321,9,2014,261,18,3
124,3,2014,64,5,2
197,5,2014,137,17,5
323,9,2014,263,20,5
208,5,2014,148,28,2
311,9,2014,251,8,0
348,10,2014,288,15,2
199,5,2014,139,19,0
152,4,2014,92,2,2
333,9,2014,273,30,1
357,10,2014,297,24,4
110,2,2014,50,19,2
185,5,2014,125,5,0
264,7,2014,204,23,2
243,7,2014,183,2,2
315,9,2014,255,12,4
188,5,2014,128,8,3
249,7,2014,189,8,1
296,8,2014,236,24,6
220,6,2014,160,9,0
223,6,2014,163,12,3
187,5,2014,127,7,2
279,8,2014,219,7,3
342,10,2014,282,9,3
335,10,2014,275,2,3
230,6,2014,170,19,3
125,3,2014,65,6,3
261,7,2014,201,20,6
206,5,2014,146,26,0
204,5,2014,144,24,5
265,7,2014,205,24,3
290,8,2014,230,18,0
123,3,2014,63,4,1
301,8,2014,241,29,4
74,1,2014,14,14,1
197,5,2014,137,17,5
67,1,2014,7,7,1
339,10,2014,279,6,0
346,10,2014,286,13,0
323,9,2014,263,20,5
236,6,2014,176,25,2
238,6,2014,178,27,4
119,2,2014,59,28,4
266,7,2014,206,25,4
193,5,2014,133,13,1
325,9,2014,265,22,0
336,10,2014,276,3,4
326,9,2014,266,23,1
315,9,2014,255,12,4
170,4,2014,110,20,6
293,8,2014,233,21,3
355,10,2014,295,22,2
348,10,2014,288,15,2
208,5,2014,148,28,2
333,9,2014,273,30,1
164,4,2014,104,14,0
323,9,2014,263,20,5
243,7,2014,183,2,2
284,8,2014,224,12,1
238,6,2014,178,27,4
146,3,2014,86,27,3
170,4,2014,110,20,6
228,6,2014,168,17,1
123,3,2014,63,4,1
62,1,2014,2,2,3
259,7,2014,199,18,4
151,4,2014,91,1,1
82,1,2014,22,22,2
70,1,2014,10,10,4
241,6,2014,181,30,0
285,8,2014,225,13,2
255,7,2014,195,14,0
337,10,2014,277,4,5
356,10,2014,296,23,3
342,10,2014,282,9,3
172,4,2014,112,22,1
294,8,2014,234,22,4
175,4,2014,115,25,4
124,3,2014,64,5,2
83,1,2014,23,23,3
346,10,2014,286,13,0
197,5,2014,137,17,5
320,9,2014,260,17,2
230,6,2014,170,19,3
158,4,2014,98,8,1
326,9,2014,266,23,1
305,9,2014,245,2,1
330,9,2014,270,27,5
211,5,2014,151,31,5
270,7,2014,210,29,1
346,10,2014,286,13,0
345,10,2014,285,12,6
143,3,2014,83,24,0
271,7,2014,211,30,2
332,9,2014,272,29,0
342,10,2014,282,9,3
336,10,2014,276,3,4
297,8,2014,237,25,0
139,3,2014,79,20,3
305,9,2014,245,2,1
341,10,2014,281,8,2
313,9,2014,253,10,2
132,3,2014,72,13,3
214,6,2014,154,3,1
333,9,2014,273,30,1
71,1,2014,11,11,5
308,9,2014,248,5,4
153,4,2014,93,3,3
179,4,2014,119,29,1
258,7,2014,198,17,3
216,6,2014,156,5,3
259,7,2014,199,18,4
350,10,2014,290,17,4
193,5,2014,133,13,1
203,5,2014,143,23,4
334,10,2014,274,1,2
343,10,2014,283,10,4
315,9,2014,255,12,4
304,9,2014,244,1,0
195,5,2014,135,15,3
344,10,2014,284,11,5
361,10,2014,301,28,1
240,6,2014,180,29,6
245,7,2014,185,4,4
234,6,2014,174,23,0
254,7,2014,194,13,6
306,9,2014,246,3,2
235,6,2014,175,24,1
284,8,2014,224,12,1
362,10,2014,302,29,2
252,7,2014,192,11,4
295,8,2014,235,23,5
299,8,2014,239,27,2
179,4,2014,119,29,1
346,10,2014,286,13,0
166,4,2014,106,16,2
179,4,2014,119,29,1
236,6,2014,176,25,2
324,9,2014,264,21,6
335,10,2014,275,2,3
277,8,2014,217,5,1
282,8,2014,222,10,6
168,4,2014,108,18,4
349,10,2014,289,16,3
346,10,2014,286,13,0
225,6,2014,165,14,5
356,10,2014,296,23,3
310,9,2014,250,7,6
269,7,2014,209,28,0
319,9,2014,259,16,1
322,9,2014,262,19,4
193,5,2014,133,13,1
316,9,2014,256,13,5
266,7,2014,206,25,4
318,9,2014,258,15,0
310,9,2014,250,7,6
319,9,2014,259,16,1
355,10,2014,295,22,2
231,6,2014,171,20,4
313,9,2014,253,10,2
319,9,2014,259,16,1
363,10,2014,303,30,3
171,4,2014,111,21,0
362,10,2014,302,29,2
214,6,2014,154,3,1
347,10,2014,287,14,1
315,9,2014,255,12,4
294,8,2014,234,22,4
333,9,2014,273,30,1
353,10,2014,293,20,0
299,8,2014,239,27,2
350,10,2014,290,17,4
267,7,2014,207,26,5
73,1,2014,13,13,0
317,9,2014,257,14,6
353,10,2014,293,20,0
266,7,2014,206,25,4
356,10,2014,296,23,3
347,10,2014,287,14,1
273,8,2014,213,1,4
152,4,2014,92,2,2
216,6,2014,156,5,3
241,6,2014,181,30,0
298,8,2014,238,26,1
350,10,2014,290,17,4
131,3,2014,71,12,2
266,7,2014,206,25,4
132,3,2014,72,13,3
365,11,2014,305,1,5
284,8,2014,224,12,1
329,9,2014,269,26,4
129,3,2014,69,10,0
353,10,2014,293,20,0
336,10,2014,276,3,4
333,9,2014,273,30,1
71,1,2014,11,11,5
296,8,2014,236,24,6
111,2,2014,51,20,3
269,7,2014,209,28,0
175,4,2014,115,25,4
336,10,2014,276,3,4
354,10,2014,294,21,1
202,5,2014,142,22,3
230,6,2014,170,19,3
343,10,2014,283,10,4
229,6,2014,169,18,2
255,7,2014,195,14,0
180,4,2014,120,30,2
229,6,2014,169,18,2
165,4,2014,105,15,1
263,7,2014,203,22,1
245,7,2014,185,4,4
355,10,2014,295,22,2
329,9,2014,269,26,4
361,10,2014,301,28,1
276,8,2014,216,4,0
233,6,2014,173,22,6
322,9,2014,262,19,4
220,6,2014,160,9,0
308,9,2014,248,5,4
329,9,2014,269,26,4
82,1,2014,22,22,2
344,10,2014,284,11,5
290,8,2014,230,18,0
310,9,2014,250,7,6
241,6,2014,181,30,0
347,10,2014,287,14,1
332,9,2014,272,29,0
211,5,2014,151,31,5
248,7,2014,188,7,0
333,9,2014,273,30,1
318,9,2014,258,15,0
309,9,2014,249,6,5
299,8,2014,239,27,2
341,10,2014,281,8,2
309,9,2014,249,6,5
273,8,2014,213,1,4
277,8,2014,217,5,1
265,7,2014,205,24,3
276,8,2014,216,4,0
339,10,2014,279,6,0
326,9,2014,266,23,1
314,9,2014,254,11,3
357,10,2014,297,24,4
173,4,2014,113,23,2
201,5,2014,141,21,2
355,10,2014,295,22,2
232,6,2014,172,21,5
70,1,2014,10,10,4
333,9,2014,273,30,1
318,9,2014,258,15,0
171,4,2014,111,21,0
306,9,2014,246,3,2
349,10,2014,289,16,3
343,10,2014,283,10,4
225,6,2014,165,14,5
206,5,2014,146,26,0
168,4,2014,108,18,4
359,10,2014,299,26,6
227,6,2014,167,16,0
269,7,2014,209,28,0
297,8,2014,237,25,0
297,8,2014,237,25,0
357,10,2014,297,24,4
282,8,2014,222,10,6
115,2,2014,55,24,0
139,3,2014,79,20,3
200,5,2014,140,20,1
333,9,2014,273,30,1
348,10,2014,288,15,2
144,3,2014,84,25,1
101,2,2014,41,10,0
274,8,2014,214,2,5
200,5,2014,140,20,1
139,3,2014,79,20,3
324,9,2014,264,21,6
236,6,2014,176,25,2
271,7,2014,211,30,2
147,3,2014,87,28,4
281,8,2014,221,9,5
144,3,2014,84,25,1
362,10,2014,302,29,2
138,3,2014,78,19,2
285,8,2014,225,13,2
320,9,2014,260,17,2
199,5,2014,139,19,0
353,10,2014,293,20,0
282,8,2014,222,10,6
266,7,2014,206,25,4
264,7,2014,204,23,2
335,10,2014,275,2,3
298,8,2014,238,26,1
257,7,2014,197,16,2
316,9,2014,256,13,5
207,5,2014,147,27,1
228,6,2014,168,17,1
253,7,2014,193,12,5
348,10,2014,288,15,2
180,4,2014,120,30,2
159,4,2014,99,9,2
254,7,2014,194,13,6
337,10,2014,277,4,5
234,6,2014,174,23,0
347,10,2014,287,14,1
76,1,2014,16,16,3
137,3,2014,77,18,1
278,8,2014,218,6,2
312,9,2014,252,9,1
199,5,2014,139,19,0
322,9,2014,262,19,4
199,5,2014,139,19,0
173,4,2014,113,23,2
158,4,2014,98,8,1
309,9,2014,249,6,5
347,10,2014,287,14,1
208,5,2014,148,28,2
347,10,2014,287,14,1
277,8,2014,217,5,1
130,3,2014,70,11,1
338,10,2014,278,5,6
348,10,2014,288,15,2
249,7,2014,189,8,1
150,3,2014,90,31,0
282,8,2014,222,10,6
335,10,2014,275,2,3
291,8,2014,231,19,1
306,9,2014,246,3,2
297,8,2014,237,25,0
312,9,2014,252,9,1
322,9,2014,262,19,4
333,9,2014,273,30,1
299,8,2014,239,27,2
164,4,2014,104,14,0
218,6,2014,158,7,5
77,1,2014,17,17,4
84,1,2014,24,24,4
359,10,2014,299,26,6
235,6,2014,175,24,1
241,6,2014,181,30,0
115,2,2014,55,24,0
280,8,2014,220,8,4
152,4,2014,92,2,2
336,10,2014,276,3,4
301,8,2014,241,29,4
355,10,2014,295,22,2
272,7,2014,212,31,3
232,6,2014,172,21,5
224,6,2014,164,13,4
264,7,2014,204,23,2
341,10,2014,281,8,2
114,2,2014,54,23,6
274,8,2014,214,2,5
340,10,2014,280,7,1
309,9,2014,249,6,5
344,10,2014,284,11,5
301,8,2014,241,29,4
270,7,2014,210,29,1
333,9,2014,273,30,1
301,8,2014,241,29,4
179,4,2014,119,29,1
206,5,2014,146,26,0
355,10,2014,295,22,2
299,8,2014,239,27,2
277,8,2014,217,5,1
334,10,2014,274,1,2
331,9,2014,271,28,6
216,6,2014,156,5,3
265,7,2014,205,24,3
131,3,2014,71,12,2
126,3,2014,66,7,4
170,4,2014,110,20,6
278,8,2014,218,6,2
313,9,2014,253,10,2
348,10,2014,288,15,2
343,10,2014,283,10,4
356,10,2014,296,23,3
298,8,2014,238,26,1
70,1,2014,10,10,4
172,4,2014,112,22,1
333,9,2014,273,30,1
175,4,2014,115,25,4
314,9,2014,254,11,3
248,7,2014,188,7,0
282,8,2014,222,10,6
348,10,2014,288,15,2
144,3,2014,84,25,1
347,10,2014,287,14,1
145,3,2014,85,26,2
110,2,2014,50,19,2
347,10,2014,287,14,1
221,6,2014,161,10,1
256,7,2014,196,15,1
313,9,2014,253,10,2
355,10,2014,295,22,2
349,10,2014,289,16,3
279,8,2014,219,7,3
319,9,2014,259,16,1
359,10,2014,299,26,6
337,10,2014,277,4,5
333,9,2014,273,30,1
348,10,2014,288,15,2
331,9,2014,271,28,6
344,10,2014,284,11,5
225,6,2014,165,14,5
291,8,2014,231,19,1
206,5,2014,146,26,0
354,10,2014,294,21,1
314,9,2014,254,11,3
207,5,2014,147,27,1
200,5,2014,140,20,1
303,8,2014,243,31,6
231,6,2014,171,20,4
138,3,2014,78,19,2
238,6,2014,178,27,4
349,10,2014,289,16,3
223,6,2014,163,12,3
285,8,2014,225,13,2
333,9,2014,273,30,1
327,9,2014,267,24,2
347,10,2014,287,14,1
342,10,2014,282,9,3
277,8,2014,217,5,1
340,10,2014,280,7,1
250,7,2014,190,9,2
368,11,2014,308,4,1
269,7,2014,209,28,0
241,6,2014,181,30,0
273,8,2014,213,1,4
345,10,2014,285,12,6
175,4,2014,115,25,4
208,5,2014,148,28,2
235,6,2014,175,24,1
241,6,2014,181,30,0
275,8,2014,215,3,6
209,5,2014,149,29,3
344,10,2014,284,11,5
125,3,2014,65,6,3
150,3,2014,90,31,0
188,5,2014,128,8,3
175,4,2014,115,25,4
331,9,2014,271,28,6
232,6,2014,172,21,5
201,5,2014,141,21,2
239,6,2014,179,28,5
264,7,2014,204,23,2
315,9,2014,255,12,4
249,7,2014,189,8,1
118,2,2014,58,27,3
343,10,2014,283,10,4
291,8,2014,231,19,1
267,7,2014,207,26,5
336,10,2014,276,3,4
260,7,2014,200,19,5
143,3,2014,83,24,0
360,10,2014,300,27,0
174,4,2014,114,24,3
143,3,2014,83,24,0
249,7,2014,189,8,1
277,8,2014,217,5,1
311,9,2014,251,8,0
168,4,2014,108,18,4
316,9,2014,256,13,5
177,4,2014,117,27,6
298,8,2014,238,26,1
305,9,2014,245,2,1
260,7,2014,200,19,5
200,5,2014,140,20,1
265,7,2014,205,24,3
325,9,2014,265,22,0
344,10,2014,284,11,5
347,10,2014,287,14,1
244,7,2014,184,3,3
365,11,2014,305,1,5
126,3,2014,66,7,4
280,8,2014,220,8,4
343,10,2014,283,10,4
150,3,2014,90,31,0
177,4,2014,117,27,6
228,6,2014,168,17,1
255,7,2014,195,14,0
306,9,2014,246,3,2
329,9,2014,269,26,4
176,4,2014,116,26,5
301,8,2014,241,29,4
257,7,2014,197,16,2
361,10,2014,301,28,1
177,4,2014,117,27,6
355,10,2014,295,22,2
179,4,2014,119,29,1
291,8,2014,231,19,1
349,10,2014,289,16,3
243,7,2014,183,2,2
188,5,2014,128,8,3
311,9,2014,251,8,0
329,9,2014,269,26,4
347,10,2014,287,14,1
122,3,2014,62,3,0
314,9,2014,254,11,3
224,6,2014,164,13,4
285,8,2014,225,13,2
252,7,2014,192,11,4
236,6,2014,176,25,2
326,9,2014,266,23,1
255,7,2014,195,14,0
298,8,2014,238,26,1
335,10,2014,275,2,3
300,8,2014,240,28,3
298,8,2014,238,26,1
117,2,2014,57,26,2
254,7,2014,194,13,6
353,10,2014,293,20,0
326,9,2014,266,23,1
206,5,2014,146,26,0
317,9,2014,257,14,6
179,4,2014,119,29,1
346,10,2014,286,13,0
272,7,2014,212,31,3
310,9,2014,250,7,6
105,2,2014,45,14,4
231,6,2014,171,20,4
197,5,2014,137,17,5
171,4,2014,111,21,0
245,7,2014,185,4,4
320,9,2014,260,17,2
326,9,2014,266,23,1
291,8,2014,231,19,1
113,2,2014,53,22,5
257,7,2014,197,16,2
172,4,2014,112,22,1
168,4,2014,108,18,4
146,3,2014,86,27,3
295,8,2014,235,23,5
308,9,2014,248,5,4
202,5,2014,142,22,3
314,9,2014,254,11,3
285,8,2014,225,13,2
199,5,2014,139,19,0
271,7,2014,211,30,2
81,1,2014,21,21,1
220,6,2014,160,9,0
283,8,2014,223,11,0
83,1,2014,23,23,3
343,10,2014,283,10,4
257,7,2014,197,16,2
345,10,2014,285,12,6
166,4,2014,106,16,2
137,3,2014,77,18,1
321,9,2014,261,18,3
166,4,2014,106,16,2
143,3,2014,83,24,0
74,1,2014,14,14,1
259,7,2014,199,18,4
231,6,2014,171,20,4
308,9,2014,248,5,4
264,7,2014,204,23,2
197,5,2014,137,17,5
273,8,2014,213,1,4
348,10,2014,288,15,2
187,5,2014,127,7,2
283,8,2014,223,11,0
346,10,2014,286,13,0
333,9,2014,273,30,1
350,10,2014,290,17,4
263,7,2014,203,22,1
251,7,2014,191,10,3
284,8,2014,224,12,1
322,9,2014,262,19,4
312,9,2014,252,9,1
312,9,2014,252,9,1
272,7,2014,212,31,3
311,9,2014,251,8,0
271,7,2014,211,30,2
313,9,2014,253,10,2
355,10,2014,295,22,2
274,8,2014,214,2,5
185,5,2014,125,5,0
314,9,2014,254,11,3
272,7,2014,212,31,3
217,6,2014,157,6,4
171,4,2014,111,21,0
229,6,2014,169,18,2
281,8,2014,221,9,5
367,11,2014,307,3,0
174,4,2014,114,24,3
291,8,2014,231,19,1
309,9,2014,249,6,5
289,8,2014,229,17,6
342,10,2014,282,9,3
230,6,2014,170,19,3
118,2,2014,58,27,3
232,6,2014,172,21,5
168,4,2014,108,18,4
275,8,2014,215,3,6
311,9,2014,251,8,0
360,10,2014,300,27,0
237,6,2014,177,26,3
251,7,2014,191,10,3
285,8,2014,225,13,2
328,9,2014,268,25,3
310,9,2014,250,7,6
271,7,2014,211,30,2
196,5,2014,136,16,4
311,9,2014,251,8,0
75,1,2014,15,15,2
164,4,2014,104,14,0
145,3,2014,85,26,2
328,9,2014,268,25,3
331,9,2014,271,28,6
327,9,2014,267,24,2
148,3,2014,88,29,5
350,10,2014,290,17,4
310,9,2014,250,7,6
201,5,2014,141,21,2
125,3,2014,65,6,3
197,5,2014,137,17,5
133,3,2014,73,14,4
79,1,2014,19,19,6
266,7,2014,206,25,4
303,8,2014,243,31,6
340,10,2014,280,7,1
256,7,2014,196,15,1
228,6,2014,168,17,1
347,10,2014,287,14,1
196,5,2014,136,16,4
278,8,2014,218,6,2
329,9,2014,269,26,4
130,3,2014,70,11,1
271,7,2014,211,30,2
245,7,2014,185,4,4
221,6,2014,161,10,1
111,2,2014,51,20,3
249,7,2014,189,8,1
333,9,2014,273,30,1
244,7,2014,184,3,3
339,10,2014,279,6,0
76,1,2014,16,16,3
222,6,2014,162,11,2
349,10,2014,289,16,3
266,7,2014,206,25,4
329,9,2014,269,26,4
200,5,2014,140,20,1
248,7,2014,188,7,0
128,3,2014,68,9,6
87,1,2014,27,27,0
136,3,2014,76,17,0
348,10,2014,288,15,2
255,7,2014,195,14,0
333,9,2014,273,30,1
347,10,2014,287,14,1
297,8,2014,237,25,0
122,3,2014,62,3,0
295,8,2014,235,23,5
283,8,2014,223,11,0
272,7,2014,212,31,3
237,6,2014,177,26,3
280,8,2014,220,8,4
306,9,2014,246,3,2
359,10,2014,299,26,6
341,10,2014,281,8,2
221,6,2014,161,10,1
301,8,2014,241,29,4
357,10,2014,297,24,4
172,4,2014,112,22,1
273,8,2014,213,1,4
218,6,2014,158,7,5
195,5,2014,135,15,3
241,6,2014,181,30,0
153,4,2014,93,3,3
307,9,2014,247,4,3
104,2,2014,44,13,3
263,7,2014,203,22,1
326,9,2014,266,23,1
340,10,2014,280,7,1
196,5,2014,136,16,4
237,6,2014,177,26,3
236,6,2014,176,25,2
330,9,2014,270,27,5
180,4,2014,120,30,2
210,5,2014,150,30,4
144,3,2014,84,25,1
355,10,2014,295,22,2
144,3,2014,84,25,1
193,5,2014,133,13,1
255,7,2014,195,14,0
234,6,2014,174,23,0
292,8,2014,232,20,2
193,5,2014,133,13,1
245,7,2014,185,4,4
241,6,2014,181,30,0
351,10,2014,291,18,5
327,9,2014,267,24,2
180,4,2014,120,30,2
266,7,2014,206,25,4
175,4,2014,115,25,4
133,3,2014,73,14,4
228,6,2014,168,17,1
285,8,2014,225,13,2
344,10,2014,284,11,5
166,4,2014,106,16,2
353,10,2014,293,20,0
177,4,2014,117,27,6
189,5,2014,129,9,4
193,5,2014,133,13,1
225,6,2014,165,14,5
302,8,2014,242,30,5
217,6,2014,157,6,4
207,5,2014,147,27,1
88,1,2014,28,28,1
348,10,2014,288,15,2
342,10,2014,282,9,3
124,3,2014,64,5,2
290,8,2014,230,18,0
361,10,2014,301,28,1
168,4,2014,108,18,4
87,1,2014,27,27,0
278,8,2014,218,6,2
211,5,2014,151,31,5
235,6,2014,175,24,1
228,6,2014,168,17,1
179,4,2014,119,29,1
363,10,2014,303,30,3
225,6,2014,165,14,5
189,5,2014,129,9,4
166,4,2014,106,16,2
240,6,2014,180,29,6
206,5,2014,146,26,0
203,5,2014,143,23,4
334,10,2014,274,1,2
265,7,2014,205,24,3
208,5,2014,148,28,2
130,3,2014,70,11,1
220,6,2014,160,9,0
132,3,2014,72,13,3
243,7,2014,183,2,2
347,10,2014,287,14,1
164,4,2014,104,14,0
192,5,2014,132,12,0
122,3,2014,62,3,0
312,9,2014,252,9,1
326,9,2014,266,23,1
353,10,2014,293,20,0
215,6,2014,155,4,2
184,5,2014,124,4,6
319,9,2014,259,16,1
128,3,2014,68,9,6
108,2,2014,48,17,0
220,6,2014,160,9,0
334,10,2014,274,1,2
197,5,2014,137,17,5
71,1,2014,11,11,5
224,6,2014,164,13,4
264,7,2014,204,23,2
218,6,2014,158,7,5
278,8,2014,218,6,2
363,10,2014,303,30,3
295,8,2014,235,23,5
257,7,2014,197,16,2
368,11,2014,308,4,1
356,10,2014,296,23,3
180,4,2014,120,30,2
284,8,2014,224,12,1
315,9,2014,255,12,4
211,5,2014,151,31,5
164,4,2014,104,14,0
228,6,2014,168,17,1
217,6,2014,157,6,4
179,4,2014,119,29,1
188,5,2014,128,8,3
314,9,2014,254,11,3
314,9,2014,254,11,3
342,10,2014,282,9,3
306,9,2014,246,3,2
71,1,2014,11,11,5
343,10,2014,283,10,4
132,3,2014,72,13,3
77,1,2014,17,17,4
228,6,2014,168,17,1
298,8,2014,238,26,1
208,5,2014,148,28,2
350,10,2014,290,17,4
227,6,2014,167,16,0
345,10,2014,285,12,6
236,6,2014,176,25,2
208,5,2014,148,28,2
178,4,2014,118,28,0
290,8,2014,230,18,0
179,4,2014,119,29,1
295,8,2014,235,23,5
132,3,2014,72,13,3
295,8,2014,235,23,5
277,8,2014,217,5,1
177,4,2014,117,27,6
325,9,2014,265,22,0
259,7,2014,199,18,4
343,10,2014,283,10,4
202,5,2014,142,22,3
310,9,2014,250,7,6
221,6,2014,161,10,1
310,9,2014,250,7,6
365,11,2014,305,1,5
332,9,2014,272,29,0
108,2,2014,48,17,0
319,9,2014,259,16,1
341,10,2014,281,8,2
338,10,2014,278,5,6
139,3,2014,79,20,3
333,9,2014,273,30,1
220,6,2014,160,9,0
361,10,2014,301,28,1
289,8,2014,229,17,6
241,6,2014,181,30,0
150,3,2014,90,31,0
165,4,2014,105,15,1
173,4,2014,113,23,2
346,10,2014,286,13,0
307,9,2014,247,4,3
232,6,2014,172,21,5
150,3,2014,90,31,0
269,7,2014,209,28,0
349,10,2014,289,16,3
298,8,2014,238,26,1
194,5,2014,134,14,2
329,9,2014,269,26,4
290,8,2014,230,18,0
168,4,2014,108,18,4
334,10,2014,274,1,2
310,9,2014,250,7,6
349,10,2014,289,16,3
314,9,2014,254,11,3
320,9,2014,260,17,2
214,6,2014,154,3,1
133,3,2014,73,14,4
105,2,2014,45,14,4
315,9,2014,255,12,4
251,7,2014,191,10,3
346,10,2014,286,13,0
164,4,2014,104,14,0
126,3,2014,66,7,4
115,2,2014,55,24,0
276,8,2014,216,4,0
362,10,2014,302,29,2
220,6,2014,160,9,0
266,7,2014,206,25,4
334,10,2014,274,1,2
291,8,2014,231,19,1
224,6,2014,164,13,4
262,7,2014,202,21,0
355,10,2014,295,22,2
348,10,2014,288,15,2
297,8,2014,237,25,0
270,7,2014,210,29,1
273,8,2014,213,1,4
271,7,2014,211,30,2
161,4,2014,101,11,4
271,7,2014,211,30,2
333,9,2014,273,30,1
249,7,2014,189,8,1
208,5,2014,148,28,2
360,10,2014,300,27,0
109,2,2014,49,18,1
290,8,2014,230,18,0
314,9,2014,254,11,3
241,6,2014,181,30,0
241,6,2014,181,30,0
214,6,2014,154,3,1
173,4,2014,113,23,2
306,9,2014,246,3,2
333,9,2014,273,30,1
305,9,2014,245,2,1
314,9,2014,254,11,3
350,10,2014,290,17,4
310,9,2014,250,7,6
75,1,2014,15,15,2
125,3,2014,65,6,3
73,1,2014,13,13,0
168,4,2014,108,18,4
339,10,2014,279,6,0
276,8,2014,216,4,0
200,5,2014,140,20,1
226,6,2014,166,15,6
74,1,2014,14,14,1
124,3,2014,64,5,2
174,4,2014,114,24,3
292,8,2014,232,20,2
364,10,2014,304,31,4
338,10,2014,278,5,6
310,9,2014,250,7,6
329,9,2014,269,26,4
230,6,2014,170,19,3
294,8,2014,234,22,4
357,10,2014,297,24,4
366,11,2014,306,2,6
326,9,2014,266,23,1
206,5,2014,146,26,0
66,1,2014,6,6,0
229,6,2014,169,18,2
301,8,2014,241,29,4
299,8,2014,239,27,2
172,4,2014,112,22,1
356,10,2014,296,23,3
263,7,2014,203,22,1
208,5,2014,148,28,2
195,5,2014,135,15,3
363,10,2014,303,30,3
357,10,2014,297,24,4
291,8,2014,231,19,1
312,9,2014,252,9,1
288,8,2014,228,16,5
311,9,2014,251,8,0
230,6,2014,170,19,3
347,10,2014,287,14,1
309,9,2014,249,6,5
297,8,2014,237,25,0
360,10,2014,300,27,0
287,8,2014,227,15,4
287,8,2014,227,15,4
294,8,2014,234,22,4
161,4,2014,101,11,4
286,8,2014,226,14,3
362,10,2014,302,29,2
279,8,2014,219,7,3
313,9,2014,253,10,2
261,7,2014,201,20,6
347,10,2014,287,14,1
311,9,2014,251,8,0
275,8,2014,215,3,6
203,5,2014,143,23,4
255,7,2014,195,14,0
291,8,2014,231,19,1
292,8,2014,232,20,2
347,10,2014,287,14,1
160,4,2014,100,10,3
105,2,2014,45,14,4
301,8,2014,241,29,4
171,4,2014,111,21,0
275,8,2014,215,3,6
202,5,2014,142,22,3
124,3,2014,64,5,2
311,9,2014,251,8,0
277,8,2014,217,5,1
331,9,2014,271,28,6
82,1,2014,22,22,2
349,10,2014,289,16,3
348,10,2014,288,15,2
307,9,2014,247,4,3
322,9,2014,262,19,4
272,7,2014,212,31,3
221,6,2014,161,10,1
287,8,2014,227,15,4
334,10,2014,274,1,2
185,5,2014,125,5,0
318,9,2014,258,15,0
313,9,2014,253,10,2
89,1,2014,29,29,2
139,3,2014,79,20,3
132,3,2014,72,13,3
220,6,2014,160,9,0
347,10,2014,287,14,1
180,4,2014,120,30,2
195,5,2014,135,15,3
311,9,2014,251,8,0
196,5,2014,136,16,4
249,7,2014,189,8,1
329,9,2014,269,26,4
193,5,2014,133,13,1
320,9,2014,260,17,2
266,7,2014,206,25,4
313,9,2014,253,10,2
348,10,2014,288,15,2
323,9,2014,263,20,5
150,3,2014,90,31,0
347,10,2014,287,14,1
145,3,2014,85,26,2
202,5,2014,142,22,3
209,5,2014,149,29,3
292,8,2014,232,20,2
362,10,2014,302,29,2
338,10,2014,278,5,6
108,2,2014,48,17,0
238,6,2014,178,27,4
178,4,2014,118,28,0
266,7,2014,206,25,4
125,3,2014,65,6,3
248,7,2014,188,7,0
312,9,2014,252,9,1
308,9,2014,248,5,4
290,8,2014,230,18,0
323,9,2014,263,20,5
249,7,2014,189,8,1
330,9,2014,270,27,5
351,10,2014,291,18,5
248,7,2014,188,7,0
293,8,2014,233,21,3
175,4,2014,115,25,4
266,7,2014,206,25,4
132,3,2014,72,13,3
188,5,2014,128,8,3
308,9,2014,248,5,4
108,2,2014,48,17,0
180,4,2014,120,30,2
223,6,2014,163,12,3
187,5,2014,127,7,2
153,4,2014,93,3,3
192,5,2014,132,12,0
164,4,2014,104,14,0
69,1,2014,9,9,3
245,7,2014,185,4,4
339,10,2014,279,6,0
314,9,2014,254,11,3
225,6,2014,165,14,5
351,10,2014,291,18,5
154,4,2014,94,4,4
160,4,2014,100,10,3
285,8,2014,225,13,2
316,9,2014,256,13,5
333,9,2014,273,30,1
